Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
20300,1.3245685,9.750508e-05,0.9807423,1.0,1.0,4.630434782608695,0.00017953827,0.25405607
20400,1.3247943,9.650508e-05,0.97900057,0.993103448275862,0.993103448275862,4.517241379310345,0.0023875146,0.2448042
20500,1.3247125,9.550508e-05,0.97899795,0.9923664122137404,0.9923664122137404,4.793893129770993,0.005051831,0.25050724
20600,1.3237773,9.450507e-05,0.980155,1.0,1.0,4.669064748201439,0.00017402635,0.25433636
20700,1.3221366,9.3505085e-05,0.9788387,0.9928571428571429,0.9928571428571429,4.521428571428571,0.0024855488,0.23592572
20800,1.3206613,9.250508e-05,0.97859794,1.0,1.0,4.859259259259259,0.00021568795,0.25257763
20900,1.3196521,9.150508e-05,0.98122597,1.0,1.0,4.6838235294117645,0.000101158475,0.24757028
21000,1.3192226,9.0505084e-05,0.97992545,0.9930555555555556,0.9930555555555556,4.416666666666667,0.004217592,0.2489191
21100,1.3187562,8.950508e-05,0.9759941,0.9844961240310077,0.9844961240310077,5.077519379844961,0.008043792,0.26501438
21200,1.3183485,8.850508e-05,0.97274697,0.9921875,0.9921875,5.078125,0.0025300484,0.2504873
21300,1.3183484,8.7505075e-05,0.9809673,0.9928571428571429,0.9928571428571429,4.55,0.004231835,0.23481308
21400,1.3188173,8.650509e-05,0.9775857,0.993103448275862,0.993103448275862,4.324137931034483,0.0010077656,0.26260543
21500,1.3187772,8.550508e-05,0.97926575,1.0,1.0,4.830882352941177,0.00025360563,0.24494363
21600,1.3196164,8.4505074e-05,0.97998625,0.9928571428571429,0.9928571428571429,4.585714285714285,0.0035790133,0.23621927
21700,1.3201911,8.350508e-05,0.9812751,0.9929577464788732,0.9929577464788732,4.507042253521127,0.0044305134,0.22563976
21800,1.3204772,8.2505074e-05,0.9756153,0.9849624060150376,0.9849624060150376,4.849624060150376,0.0057927673,0.24116178
21900,1.3204128,8.150509e-05,0.9784974,0.9844961240310077,0.9844961240310077,5.093023255813954,0.01062065,0.24023338
22000,1.3197732,8.050508e-05,0.9742815,0.9927007299270073,0.9927007299270073,4.766423357664234,0.009168385,0.22579722
22100,1.3185585,7.950508e-05,0.98427165,1.0,1.0,4.5177304964539005,0.00029967004,0.23536102
22200,1.3184804,7.850508e-05,0.9821797,1.0,1.0,4.621428571428571,0.0002147613,0.23991925
22300,1.3190644,7.750508e-05,0.96972835,0.9777777777777777,0.9777777777777777,4.592592592592593,0.009211687,0.2472601
22400,1.3199708,7.650508e-05,0.9707552,0.9846153846153847,0.9846153846153847,4.6692307692307695,0.007925489,0.25045702
22500,1.3200444,7.550508e-05,0.97801995,1.0,1.0,6.128205128205129,0.0014551795,0.25606126
22600,1.3198776,7.450508e-05,0.9773432,0.9929078014184397,0.9929078014184397,4.567375886524823,0.0021176275,0.25873747
22700,1.3199666,7.350508e-05,0.9804936,1.0,1.0,4.635036496350365,0.0005712675,0.24890642
22800,1.3196851,7.250508e-05,0.9815922,1.0,1.0,4.742647058823529,0.00014898709,0.24734972
22900,1.3198323,7.150508e-05,0.97830766,0.9925925925925926,0.9925925925925926,4.888888888888889,0.001189533,0.23573948
23000,1.32032,7.0505084e-05,0.9738903,0.984375,0.984375,5.0234375,0.0059816935,0.23693466
23100,1.3201528,6.950508e-05,0.97891045,0.9930555555555556,0.9930555555555556,4.444444444444445,0.0022458457,0.24121283
23200,1.3200569,6.850508e-05,0.9815069,1.0,1.0,4.625,0.00041082126,0.23975968
23300,1.3202535,6.750508e-05,0.9765264,0.9923076923076923,0.9923076923076923,5.023076923076923,0.0014879025,0.26117235
23400,1.3210588,6.650508e-05,0.9826402,1.0,1.0,4.4825174825174825,0.00017409593,0.22461855
23500,1.3213507,6.550508e-05,0.98061556,1.0,1.0,4.807407407407408,7.2969575e-05,0.22376816
23600,1.3211455,6.450509e-05,0.9770817,0.9847328244274809,0.9847328244274809,4.870229007633588,0.005669905,0.24129398
23700,1.3211011,6.350508e-05,0.9736493,0.9781021897810219,0.9781021897810219,4.7226277372262775,0.011024653,0.25377727
